Terminal: [6]
 Agents at terminal: 30
Agent ID; Capacity; starttime; endtime; start loc; end loc
1055;208;208;4;;1
Pasenger : 381
 Start: 112 End: 177
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1056;112;411;9;;
1057;411;412;; terminalbus;
1058;412;177;3;;
1059;177;177;3;;1
Pasenger : 382
 Start: 349 End: 142
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1060;349;142;6;;
1061;142;142;6;;1
Pasenger : 383
 Start: 259 End: 192
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
1062;259;27;; airsidebus;
1063;27;412;3;;
1064;412;413;; terminalbus;
1065;413;192;4;;
1066;192;192;4;;1
Pasenger : 384
 Start: 280 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1067;280;60;10;;
Pasenger : 385
 Start: 259 End: 60
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1068;259;27;; airsidebus;
1069;27;60;3;;
Pasenger : 386
 Start: 371 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1070;371;192;4;;
1071;192;192;4;;1
Pasenger : 387
 Start: 123 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1072;123;60;9;;
Pasenger : 388
 Start: 123 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1073;123;60;9;;
Pasenger : 389
 Start: 123 End: 94
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1074;123;411;9;;
1075;411;410;; terminalbus;
1076;410;94;8;;
1077;94;94;8;;1
Pasenger : 391
 Start: 133 End: 178
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1082;133;411;9;;
1083;411;412;; terminalbus;
1084;412;178;3;;
1085;178;178;3;;1
Pasenger : 392
 Start: 287 End: 192
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1086;287;414;10;;
1087;414;413;; terminalbus;
1088;413;192;4;;
1089;192;192;4;;1
Pasenger : 393
 Start: 133 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1090;133;60;9;;
Pasenger : 394
 Start: 347 End: 122
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1091;347;122;9;;
1092;122;122;9;;1
Pasenger : 395
 Start: 271 End: 125
Segments: 3
ID;Start location; End location; Terminal; Bus;Embarkment
1093;271;64;; airsidebus;
1094;64;125;9;;
1095;125;125;9;;1
Pasenger : 396
 Start: 348 End: 122
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1096;348;122;9;;
1097;122;122;9;;1
Pasenger : 397
 Start: 162 End: 140
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1098;162;412;3;;
1099;412;415;; terminalbus;
1100;415;140;6;;
1101;140;140;6;;1
Pasenger : 398
 Start: 160 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1102;160;60;3;;
Pasenger : 399
 Start: 160 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1103;160;60;3;;
Pasenger : 400
 Start: 160 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1104;160;60;3;;
Pasenger : 401
 Start: 160 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1105;160;60;3;;
Pasenger : 402
 Start: 160 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1106;160;60;3;;
Pasenger : 403
 Start: 160 End: 118
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1107;160;412;3;;
1108;412;411;; terminalbus;
1109;411;118;9;;
1110;118;118;9;;1
Pasenger : 408
 Start: 174 End: 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1124;174;412;3;;
1125;412;411;; terminalbus;
1126;411;125;9;;
1127;125;125;9;;1
Pasenger : 409
 Start: 174 End: 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1128;174;412;3;;
1129;412;411;; terminalbus;
1130;411;125;9;;
1131;125;125;9;;1
Pasenger : 410
 Start: 174 End: 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1132;174;412;3;;
1133;412;411;; terminalbus;
1134;411;125;9;;
1135;125;125;9;;1
Pasenger : 411
 Start: 174 End: 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1136;174;412;3;;
1137;412;411;; terminalbus;
1138;411;125;9;;
1139;125;125;9;;1
Pasenger : 412
 Start: 174 End: 142
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1140;174;412;3;;
1141;412;415;; terminalbus;
1142;415;142;6;;
1143;142;142;6;;1
Pasenger : 413
 Start: 291 End: 192
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1144;291;414;10;;
1145;414;413;; terminalbus;
1146;413;192;4;;
1147;192;192;4;;1
Pasenger : 414
 Start: 296 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1148;296;414;10;;
1149;414;411;; terminalbus;
1150;411;128;9;;
1151;128;128;9;;1
Pasenger : 415
 Start: 296 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1152;296;414;10;;
1153;414;411;; terminalbus;
1154;411;128;9;;
1155;128;128;9;;1
Pasenger : 416
 Start: 281 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1156;281;414;10;;
1157;414;411;; terminalbus;
1158;411;128;9;;
1159;128;128;9;;1
Pasenger : 417
 Start: 174 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1160;174;412;3;;
1161;412;411;; terminalbus;
1162;411;128;9;;
1163;128;128;9;;1
Pasenger : 418
 Start: 174 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1164;174;412;3;;
1165;412;411;; terminalbus;
1166;411;128;9;;
1167;128;128;9;;1
Pasenger : 419
 Start: 174 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1168;174;412;3;;
1169;412;411;; terminalbus;
1170;411;128;9;;
1171;128;128;9;;1
Pasenger : 420
 Start: 164 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1172;164;412;3;;
1173;412;411;; terminalbus;
1174;411;130;9;;
1175;130;130;9;;1
Pasenger : 421
 Start: 120 End: 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1176;120;415;6;;
1177;415;411;; terminalbus;
1178;411;125;9;;
1179;125;125;9;;1
Pasenger : 427
 Start: 166 End: 192
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1180;166;412;3;;
1181;412;413;; terminalbus;
1182;413;192;4;;
1183;192;192;4;;1
Pasenger : 428
 Start: 120 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1184;120;415;6;;
1185;415;411;; terminalbus;
1186;411;128;9;;
1187;128;128;9;;1
Pasenger : 429
 Start: 120 End: 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1188;120;415;6;;
1189;415;411;; terminalbus;
1190;411;128;9;;
1191;128;128;9;;1
Pasenger : 431
 Start: 201 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1192;201;413;4;;
1193;413;411;; terminalbus;
1194;411;130;9;;
1195;130;130;9;;1
Pasenger : 432
 Start: 166 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1196;166;60;3;;
Pasenger : 434
 Start: 201 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1197;201;60;4;;
Pasenger : 435
 Start: 166 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1198;166;60;3;;
Pasenger : 436
 Start: 272 End: 145
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
1199;272;64;; airsidebus;
1200;64;411;9;;
1201;411;415;; terminalbus;
1202;415;145;6;;
1203;145;145;6;;1
Pasenger : 437
 Start: 346 End: 108
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1204;346;108;9;;
1205;108;108;9;;1
Pasenger : 438
 Start: 334 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1206;334;192;4;;
1207;192;192;4;;1
Pasenger : 439
 Start: 368 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1208;368;192;4;;
1209;192;192;4;;1
Pasenger : 440
 Start: 178 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1210;178;412;3;;
1211;412;411;; terminalbus;
1212;411;130;9;;
1213;130;130;9;;1
Pasenger : 441
 Start: 178 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1214;178;60;3;;
Pasenger : 442
 Start: 108 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1215;108;60;9;;
Pasenger : 444
 Start: 207 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1218;207;60;4;;
Pasenger : 445
 Start: 207 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1219;207;60;4;;
Pasenger : 446
 Start: 207 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1220;207;60;4;;
Pasenger : 447
 Start: 207 End: 129
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1221;207;413;4;;
1222;413;411;; terminalbus;
1223;411;129;9;;
1224;129;129;9;;1
Pasenger : 448
 Start: 357 End: 230
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1225;357;230;10;;
1226;230;230;10;;1
Pasenger : 450
 Start: 339 End: 154
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1229;339;154;6;;
1230;154;154;6;;1
Pasenger : 451
 Start: 370 End: 74
Segments: 3
ID;Start location; End location; Terminal; Bus;Embarkment
1231;370;188;4;;
1232;188;188;4;;1
1233;188;74;; airsidebus;
Pasenger : 452
 Start: 168 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1234;168;60;3;;
Pasenger : 453
 Start: 168 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1235;168;60;3;;
Pasenger : 454
 Start: 168 End: 197
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1236;168;412;3;;
1237;412;413;; terminalbus;
1238;413;197;4;;
1239;197;197;4;;1
Pasenger : 455
 Start: 168 End: 197
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1240;168;412;3;;
1241;412;413;; terminalbus;
1242;413;197;4;;
1243;197;197;4;;1
Pasenger : 456
 Start: 118 End: 176
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1244;118;411;9;;
1245;411;412;; terminalbus;
1246;412;176;3;;
1247;176;176;3;;1
Pasenger : 457
 Start: 174 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1248;174;60;3;;
Pasenger : 458
 Start: 174 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1249;174;60;3;;
Pasenger : 459
 Start: 174 End: 154
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1250;174;412;3;;
1251;412;415;; terminalbus;
1252;415;154;6;;
1253;154;154;6;;1
Pasenger : 460
 Start: 135 End: 98
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1254;135;411;9;;
1255;411;410;; terminalbus;
1256;410;98;8;;
1257;98;98;8;;1
Pasenger : 461
 Start: 174 End: 17
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1258;174;412;3;;
1259;412;407;; terminalbus;
1260;407;17;2;;
1261;17;17;2;;1
Pasenger : 462
 Start: 211 End: 96
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1262;211;413;4;;
1263;413;410;; terminalbus;
1264;410;96;8;;
1265;96;96;8;;1
Pasenger : 463
 Start: 211 End: 121
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1266;211;413;4;;
1267;413;411;; terminalbus;
1268;411;121;9;;
1269;121;121;9;;1
Pasenger : 464
 Start: 211 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1270;211;60;4;;
Pasenger : 465
 Start: 211 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1271;211;60;4;;
Pasenger : 466
 Start: 211 End: 146
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1272;211;413;4;;
1273;413;415;; terminalbus;
1274;415;146;6;;
1275;146;146;6;;1
Pasenger : 467
 Start: 211 End: 179
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1276;211;413;4;;
1277;413;412;; terminalbus;
1278;412;179;3;;
1279;179;179;3;;1
Pasenger : 468
 Start: 363 End: 191
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1280;363;191;4;;
1281;191;191;4;;1
Pasenger : 469
 Start: 133 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1282;133;60;9;;
Pasenger : 470
 Start: 117 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1283;117;60;6;;
Pasenger : 471
 Start: 117 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1284;117;60;6;;
Pasenger : 472
 Start: 117 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1285;117;60;6;;
Pasenger : 473
 Start: 133 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1286;133;60;9;;
Pasenger : 474
 Start: 162 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1287;162;60;3;;
Pasenger : 475
 Start: 133 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1288;133;60;9;;
Pasenger : 476
 Start: 162 End: 197
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1289;162;412;3;;
1290;412;413;; terminalbus;
1291;413;197;4;;
1292;197;197;4;;1
Pasenger : 477
 Start: 162 End: 197
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1293;162;412;3;;
1294;412;413;; terminalbus;
1295;413;197;4;;
1296;197;197;4;;1
Pasenger : 478
 Start: 370 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1297;370;192;4;;
1298;192;192;4;;1
Pasenger : 479
 Start: 112 End: 235
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1299;112;411;9;;
1300;411;414;; terminalbus;
1301;414;235;10;;
1302;235;235;10;;1
Pasenger : 480
 Start: 111 End: 384
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1303;111;384;9;;
Pasenger : 481
 Start: 111 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1304;111;60;9;;
Pasenger : 482
 Start: 111 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1305;111;60;9;;
Pasenger : 483
 Start: 371 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1306;371;192;4;;
1307;192;192;4;;1
Pasenger : 484
 Start: 349 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1308;349;129;9;;
1309;129;129;9;;1
Pasenger : 485
 Start: 166 End: 16
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1310;166;412;3;;
1311;412;407;; terminalbus;
1312;407;16;2;;
1313;16;16;2;;1
Pasenger : 486
 Start: 180 End: 153
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1314;180;412;3;;
1315;412;415;; terminalbus;
1316;415;153;6;;
1317;153;153;6;;1
Pasenger : 487
 Start: 159 End: 228
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1318;159;412;3;;
1319;412;414;; terminalbus;
1320;414;228;10;;
1321;228;228;10;;1
Pasenger : 488
 Start: 349 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1322;349;129;9;;
1323;129;129;9;;1
Pasenger : 489
 Start: 131 End: 154
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1324;131;411;9;;
1325;411;415;; terminalbus;
1326;415;154;6;;
1327;154;154;6;;1
Pasenger : 490
 Start: 157 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1328;157;60;3;;
Pasenger : 491
 Start: 347 End: 121
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1329;347;121;9;;
1330;121;121;9;;1
Pasenger : 492
 Start: 182 End: 120
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1331;182;412;3;;
1332;412;415;; terminalbus;
1333;415;120;6;;
1334;120;120;6;;1
Pasenger : 493
 Start: 182 End: 132
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1335;182;412;3;;
1336;412;411;; terminalbus;
1337;411;132;9;;
1338;132;132;9;;1
Pasenger : 494
 Start: 129 End: 46
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
1339;129;411;9;;
1340;411;409;; terminalbus;
1341;409;54;7;;
1342;54;54;7;;1
1343;54;46;; airsidebus;
Pasenger : 495
 Start: 129 End: 153
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1344;129;411;9;;
1345;411;415;; terminalbus;
1346;415;153;6;;
1347;153;153;6;;1
Pasenger : 496
 Start: 103 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1348;103;60;6;;
Pasenger : 497
 Start: 103 End: 231
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1349;103;415;6;;
1350;415;414;; terminalbus;
1351;414;231;10;;
1352;231;231;10;;1
Pasenger : 498
 Start: 281 End: 178
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1353;281;414;10;;
1354;414;412;; terminalbus;
1355;412;178;3;;
1356;178;178;3;;1
Pasenger : 499
 Start: 281 End: 99
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1357;281;414;10;;
1358;414;410;; terminalbus;
1359;410;99;8;;
1360;99;99;8;;1
Pasenger : 500
 Start: 281 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1361;281;414;10;;
1362;414;411;; terminalbus;
1363;411;130;9;;
1364;130;130;9;;1
Pasenger : 501
 Start: 340 End: 121
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1365;340;121;9;;
1366;121;121;9;;1
Pasenger : 502
 Start: 349 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1367;349;129;9;;
1368;129;129;9;;1
Pasenger : 503
 Start: 349 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1369;349;129;9;;
1370;129;129;9;;1
Pasenger : 504
 Start: 369 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1371;369;192;4;;
1372;192;192;4;;1
Pasenger : 505
 Start: 105 End: 94
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1373;105;415;6;;
1374;415;410;; terminalbus;
1375;410;94;8;;
1376;94;94;8;;1
Pasenger : 506
 Start: 105 End: 175
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1377;105;415;6;;
1378;415;412;; terminalbus;
1379;412;175;3;;
1380;175;175;3;;1
Pasenger : 507
 Start: 104 End: 99
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1381;104;415;6;;
1382;415;410;; terminalbus;
1383;410;99;8;;
1384;99;99;8;;1
Pasenger : 508
 Start: 104 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1385;104;60;6;;
Pasenger : 509
 Start: 104 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1386;104;60;6;;
Pasenger : 510
 Start: 104 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1387;104;60;6;;
Pasenger : 511
 Start: 104 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1388;104;60;6;;
Pasenger : 512
 Start: 104 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1389;104;60;6;;
Pasenger : 513
 Start: 278 End: 154
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1390;278;414;10;;
1391;414;415;; terminalbus;
1392;415;154;6;;
1393;154;154;6;;1
Pasenger : 515
 Start: 174 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1396;174;60;3;;
Pasenger : 516
 Start: 164 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1397;164;60;3;;
Pasenger : 517
 Start: 174 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1398;174;60;3;;
Pasenger : 518
 Start: 174 End: 132
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1399;174;412;3;;
1400;412;411;; terminalbus;
1401;411;132;9;;
1402;132;132;9;;1
Pasenger : 519
 Start: 157 End: 192
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1403;157;412;3;;
1404;412;413;; terminalbus;
1405;413;192;4;;
1406;192;192;4;;1
Pasenger : 520
 Start: 160 End: 15
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1407;160;412;3;;
1408;412;407;; terminalbus;
1409;407;15;2;;
1410;15;15;2;;1
Pasenger : 521
 Start: 340 End: 122
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1411;340;122;9;;
1412;122;122;9;;1
Pasenger : 523
 Start: 280 End: 89
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1417;280;414;10;;
1418;414;410;; terminalbus;
1419;410;89;8;;
1420;89;89;8;;1
Pasenger : 524
 Start: 280 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1421;280;414;10;;
1422;414;411;; terminalbus;
1423;411;130;9;;
1424;130;130;9;;1
Pasenger : 525
 Start: 161 End: 174
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1425;161;415;6;;
1426;415;412;; terminalbus;
1427;412;174;3;;
1428;174;174;3;;1
Pasenger : 526
 Start: 161 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1429;161;60;6;;
Pasenger : 527
 Start: 161 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1430;161;60;6;;
Pasenger : 528
 Start: 161 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1431;161;60;6;;
Pasenger : 529
 Start: 135 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1432;135;60;9;;
Pasenger : 530
 Start: 161 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1433;161;60;6;;
Pasenger : 531
 Start: 161 End: 129
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1434;161;415;6;;
1435;415;411;; terminalbus;
1436;411;129;9;;
1437;129;129;9;;1
Pasenger : 532
 Start: 295 End: 178
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1438;295;414;10;;
1439;414;412;; terminalbus;
1440;412;178;3;;
1441;178;178;3;;1
Pasenger : 533
 Start: 200 End: 130
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1442;200;413;4;;
1443;413;411;; terminalbus;
1444;411;130;9;;
1445;130;130;9;;1
Pasenger : 534
 Start: 201 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1446;201;60;4;;
Pasenger : 535
 Start: 201 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1447;201;60;4;;
Pasenger : 536
 Start: 133 End: 191
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1448;133;411;9;;
1449;411;413;; terminalbus;
1450;413;191;4;;
1451;191;191;4;;1
Pasenger : 537
 Start: 284 End: 132
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1452;284;414;10;;
1453;414;411;; terminalbus;
1454;411;132;9;;
1455;132;132;9;;1
Pasenger : 538
 Start: 284 End: 139
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1456;284;414;10;;
1457;414;415;; terminalbus;
1458;415;139;6;;
1459;139;139;6;;1
Pasenger : 539
 Start: 349 End: 132
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1460;349;132;9;;
1461;132;132;9;;1
Pasenger : 540
 Start: 371 End: 197
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1462;371;197;4;;
1463;197;197;4;;1
Pasenger : 542
 Start: 371 End: 192
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1466;371;192;4;;
1467;192;192;4;;1
Pasenger : 543
 Start: 131 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1468;131;60;9;;
Pasenger : 544
 Start: 131 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1469;131;60;9;;
Pasenger : 545
 Start: 131 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1470;131;60;9;;
Pasenger : 546
 Start: 131 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1471;131;129;9;;
1472;129;129;9;;1
Pasenger : 547
 Start: 131 End: 129
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1473;131;129;9;;
1474;129;129;9;;1
Pasenger : 548
 Start: 131 End: 266
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1475;131;266;9;;
Pasenger : 549
 Start: 166 End: 139
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1476;166;412;3;;
1477;412;415;; terminalbus;
1478;415;139;6;;
1479;139;139;6;;1
Pasenger : 550
 Start: 123 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1480;123;60;9;;
Pasenger : 551
 Start: 178 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1481;178;60;3;;
Pasenger : 552
 Start: 349 End: 130
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1482;349;130;9;;
1483;130;130;9;;1
Pasenger : 553
 Start: 61 End: 132
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1484;61;132;9;;
1485;132;132;9;;1
Pasenger : 554
 Start: 371 End: 197
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1486;371;197;4;;
1487;197;197;4;;1
Pasenger : 555
 Start: 159 End: 132
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1488;159;412;3;;
1489;412;411;; terminalbus;
1490;411;132;9;;
1491;132;132;9;;1
Pasenger : 556
 Start: 125 End: 127
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
1492;125;127;9;;
1493;127;127;9;;1
Pasenger : 557
 Start: 157 End: 127
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1494;157;412;3;;
1495;412;411;; terminalbus;
1496;411;127;9;;
1497;127;127;9;;1
Pasenger : 558
 Start: 135 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1498;135;60;9;;
Pasenger : 559
 Start: 135 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1499;135;60;9;;
Pasenger : 560
 Start: 129 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1500;129;60;9;;
Pasenger : 561
 Start: 129 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1501;129;60;9;;
Pasenger : 562
 Start: 133 End: 139
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
1502;133;411;9;;
1503;411;415;; terminalbus;
1504;415;139;6;;
1505;139;139;6;;1
Pasenger : 563
 Start: 168 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1506;168;60;3;;
Pasenger : 564
 Start: 168 End: 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
1507;168;60;3;;
Pasenger : 565
